Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1715323428086,306.1002,Robot Kyle,-6.000124,-1.0,0.09986793,Idle,,,-6.04067,-0.100624,0.3823684,-5.934068,-0.09607774,-0.1504381,-0.03767252,0.6129702,0.141503,,0.0,0.0,,,0.056352524174115,0.0260922170174765,0.001247226127465,0.0836919673190566,2.1597445758009037,0.6733325309379311,0.3117648903867429,-3.646118207687639,0.0
1715323428169,306.1839,Robot Kyle,-5.916463,-1.001256,0.09987001,Idle,,,-5.932954,-0.09694147,0.3932075,-5.842645,-0.08797252,-0.1599165,-0.03858568,0.6123569,0.141751,,0.083,0.1,,,0.056352524174115,0.0260922170174765,0.001247226127465,0.0836919673190566,2.1597445758009037,0.6733325309379311,0.3117648903867429,-3.646118207687639,0.1
1715323428253,306.2666,Robot Kyle,-5.833777,-1.002497,0.09987205,Idle,,,-5.89057,-0.1011771,0.3901924,-5.673882,-0.04795396,-0.1862531,-0.03976858,0.6117216,0.1418293,,0.167,0.2,,,0.0570273560961114,0.0223917721047168,0.0010736737356502,0.0804928019364786,2.28876291506481,0.7084777113500778,0.278183534005779,-3.7990617043521775,0.2
1715323428336,306.3499,Robot Kyle,-5.750467,-1.003747,0.09987409,Idle,,,-5.892959,-0.1262926,0.3627063,-5.474424,0.01113343,-0.2095273,-0.04105773,0.6115739,0.1421299,,0.25,0.2,,,0.0570273560961114,0.0223917721047168,0.0010736737356502,0.0804928019364786,2.28876291506481,0.7084777113500778,0.278183534005779,-3.7990617043521775,0.2
1715323428419,306.4333,Robot Kyle,-5.667078,-1.004999,0.09987611,Idle,,,-5.802757,-0.1527735,0.35404,-5.35667,0.02290928,-0.1933495,-0.04223236,0.6114043,0.1426913,,0.333,0.3,,,0.0574092012504033,0.0267867122032308,0.0013007975609247,0.085496711014559,2.2523714364533065,0.6714784764132893,0.3133069317563508,-3.619849327733671,0.3
1715323428502,306.517,Robot Kyle,-5.583428,-1.006254,0.09987817,Idle,,,-5.653082,-0.1435611,0.3950594,-5.339587,-1.788139e-06,-0.1655571,-0.0433826,0.6110958,0.1431186,,0.416,0.4,,,0.0574092012504033,0.0267867122032308,0.0013007975609247,0.085496711014559,2.2305365492864047,0.6714784764132893,0.3133069317563508,-3.619849327733671,0.4
1715323428586,306.6005,Robot Kyle,-5.499932,-1.007508,0.0998802,Idle,,,-5.50385,-0.1184892,0.4637431,-5.380652,-0.04597735,-0.122388,-0.04439889,0.6110051,0.1432802,,0.5,0.5,,,0.0574092012504033,0.0267867122032308,0.0013007975609247,0.085496711014559,2.215979957841804,0.6714784764132893,0.3133069317563508,-3.619849327733671,0.5
1715323428669,306.6833,Robot Kyle,-5.417056,-1.008751,0.09988222,Idle,,,-5.325005,-0.06435531,0.4949816,-5.430655,-0.07802516,-0.0986084,-0.04527863,0.6110892,0.1432817,,0.583,0.6,,,0.0574092012504033,0.0267867122032308,0.0013007975609247,0.085496711014559,2.205582392524231,0.6714784764132893,0.3133069317563508,-3.619849327733671,0.6
1715323428752,306.7665,Robot Kyle,-5.333899,-1.009999,0.09988431,Idle,,,-5.137904,0.01099479,0.4847661,-5.465639,-0.08792537,-0.08182078,-0.04597914,0.6111823,0.1431102,,0.666,0.7,,,0.0574092012504033,0.0267867122032308,0.0013007975609247,0.085496711014559,2.197784218536052,0.6714784764132893,0.3133069317563508,-3.619849327733671,0.7
1715323428836,306.8494,Robot Kyle,-5.250983,-1.011244,0.09988634,Idle,,,-4.975017,0.05732095,0.4850545,-5.461188,-0.1004551,-0.05050942,-0.04655029,0.6111829,0.1429186,,0.75,0.8,,,0.0574092012504033,0.0267867122032308,0.0013007975609247,0.085496711014559,2.191718972100801,0.6714784764132893,0.3133069317563508,-3.619849327733671,0.8
1715323428919,306.9329,Robot Kyle,-5.16757,-1.012496,0.09988842,Idle,,,-4.857911,0.05671668,0.5018454,-5.395158,-0.1157487,-0.02839144,-0.04673931,0.6111854,0.1428428,,0.833,0.8,,,0.0574092012504033,0.0267867122032308,0.0013007975609247,0.085496711014559,2.191718972100801,0.6714784764132893,0.3133069317563508,-3.619849327733671,0.8
1715323429002,307.0166,Robot Kyle,-5.083819,-1.013753,0.09989051,Idle,,,-4.798387,0.0221256,0.4890423,-5.269847,-0.1093352,-0.07134446,-0.04648786,0.6111588,0.1427833,,0.916,0.9,,,0.0585167015033354,0.0270850305866164,0.0011475912077778,0.0867493232977297,2.188595202716172,0.6745493714400749,0.3122218082746159,-3.608774080590415,0.9
1715323429085,307.1001,Robot Kyle,-5.000329,-1.015006,0.09989259,Idle,,,-4.783062,-0.0288198,0.4478693,-5.090113,-0.1045591,-0.1444601,-0.04592702,0.6112871,0.1426478,,0.999,1.0,,,0.0585167015033354,0.0270850305866164,0.0011475912077778,0.0867493232977297,2.186039391401475,0.6745493714400749,0.3122218082746159,-3.608774080590415,1.0
1715323429169,307.1833,Robot Kyle,-4.917126,-1.016255,0.09989474,Idle,,,-4.812759,-0.06629944,0.4184509,-4.885489,-0.07560867,-0.1962987,-0.04523033,0.6112373,0.1426148,,1.083,1.1,,,0.0581681038773087,0.0270380608709186,0.001345648818185,0.0865518135664123,2.183147904908573,0.6720610635463526,0.3123916155745477,-3.610509743732501,1.1
1715323429252,307.2661,Robot Kyle,-4.83437,-1.017497,0.09989689,Idle,,,-4.86343,-0.1012609,0.3953812,-4.656331,-0.01360154,-0.2101777,-0.04424617,0.6105756,0.1424989,,1.166,1.2,,,0.0581681038773087,0.0270380608709186,0.001345648818185,0.0865518135664123,2.1807012624915023,0.6720610635463526,0.3123916155745477,-3.610509743732501,1.2
1715323429335,307.3492,Robot Kyle,-4.75129,-1.018744,0.09989903,Idle,,,-4.887536,-0.1332498,0.3677548,-4.473329,0.01724422,-0.2126944,-0.0431084,0.6098459,0.1424153,,1.249,1.2,,,0.0581681038773087,0.0270380608709186,0.001345648818185,0.0865518135664123,2.1807012624915023,0.6720610635463526,0.3123916155745477,-3.610509743732501,1.2
1715323429418,307.4329,Robot Kyle,-4.667547,-1.02,0.09990118,Idle,,,-4.81756,-0.1596581,0.3499762,-4.352903,0.01395488,-0.204089,-0.04173976,0.6095449,0.1422276,,1.332,1.3,,,0.0581681038773087,0.0270380608709186,0.001345648818185,0.0865518135664123,2.178604140419727,0.6720610635463526,0.3123916155745477,-3.610509743732501,1.3
1715323429502,307.5162,Robot Kyle,-4.584247,-1.021251,0.09990332,Idle,,,-4.681961,-0.1693917,0.3694627,-4.303132,-0.002649903,-0.1803071,-0.04017536,0.6094069,0.1413963,,1.416,1.4,,,0.0581681038773087,0.0270380608709186,0.001345648818185,0.0865518135664123,2.1767866346241886,0.6720610635463526,0.3123916155745477,-3.610509743732501,1.4
1715323429585,307.5997,Robot Kyle,-4.500771,-1.022503,0.09990547,Idle,,,-4.535654,-0.1458125,0.4417525,-4.326566,-0.04288292,-0.1370471,-0.03850835,0.6094089,0.1401613,,1.499,1.5,,,0.0581681038773087,0.0270380608709186,0.001345648818185,0.0865518135664123,2.175196317053093,0.6720610635463526,0.3123916155745477,-3.610509743732501,1.5
1715323429669,307.683,Robot Kyle,-4.417491,-1.023753,0.09990761,Idle,,,-4.366572,-0.1069219,0.4889764,-4.376852,-0.08471805,-0.1074223,-0.0366091,0.6095499,0.1398116,,1.583,1.6,,,0.0589539121529515,0.0271004515380916,0.0011904294968568,0.0872447931879,2.1752074082006536,0.6757298630530516,0.3106254315913746,-3.608204889313088,1.6
1715323429752,307.7661,Robot Kyle,-4.334455,-1.025,0.09990976,Idle,,,-4.178813,-0.03394407,0.4874466,-4.420891,-0.09902227,-0.09138908,-0.03482271,0.6099347,0.1401769,,1.666,1.7,,,0.0589539121529515,0.0271004515380916,0.0011904294968568,0.0872447931879,2.175217266998485,0.6757298630530516,0.3106254315913746,-3.608204889313088,1.7
1715323429835,307.8491,Robot Kyle,-4.251412,-1.026246,0.09991191,Idle,,,-4.002418,0.02746987,0.480125,-4.436335,-0.1126014,-0.06578829,-0.03321525,0.6102076,0.1407706,,1.749,1.7,,,0.0589539121529515,0.0271004515380916,0.0011904294968568,0.0872447931879,2.175217266998485,0.6757298630530516,0.3106254315913746,-3.608204889313088,1.7
1715323429918,307.9326,Robot Kyle,-4.167898,-1.027499,0.09991405,Idle,,,-3.864984,0.04837799,0.4929579,-4.394286,-0.1234074,-0.03430548,-0.03152935,0.6103174,0.1411216,,1.832,1.8,,,0.058504466132609,0.0268180580502718,0.0013679414783825,0.0866904656612634,2.1755496494668343,0.6748662114840972,0.3093541815205077,-3.618679810525947,1.8
1715323430001,308.0158,Robot Kyle,-4.084672,-1.028749,0.0999162,Idle,,,-3.784446,0.020751,0.5032686,-4.294131,-0.131667,-0.04170158,-0.03011731,0.610631,0.1413983,,1.915,1.9,,,0.058504466132609,0.0268180580502718,0.0013679414783825,0.0866904656612634,2.175848793688348,0.6748662114840972,0.3093541815205077,-3.618679810525947,1.9
1715323430085,308.0996,Robot Kyle,-4.000875,-1.030006,0.09991834,Idle,,,-3.751535,-0.02150393,0.4633833,-4.135207,-0.1189216,-0.1169734,-0.02887901,0.6110492,0.1415775,,1.999,2.0,,,0.058504466132609,0.0268180580502718,0.0013679414783825,0.0866904656612634,2.1761194479840023,0.6748662114840972,0.3093541815205077,-3.618679810525947,2.0
1715323430168,308.1835,Robot Kyle,-3.917062,-1.031264,0.09992013,Idle,,,-3.759097,-0.06830335,0.4238227,-3.943022,-0.1123089,-0.1846716,-0.02780357,0.6111252,0.1417269,,2.082,2.1,,,0.058504466132609,0.0268180580502718,0.0013679414783825,0.0866904656612634,2.176365497343689,0.6748662114840972,0.3093541815205077,-3.618679810525947,2.1
1715323430252,308.2659,Robot Kyle,-3.834637,-1.032501,0.0999218,Idle,,,-3.811076,-0.101772,0.4082967,-3.712044,-0.05056763,-0.2048618,-0.026819,0.6112611,0.1420448,,2.166,2.2,,,0.0589951531807327,0.0266802572299805,0.0012164166634714,0.0868918270741847,2.1778796635109905,0.6789493922180398,0.3070514009010536,-3.623831416677574,2.2
1715323430335,308.3488,Robot Kyle,-3.751687,-1.033746,0.09992323,Idle,,,-3.851521,-0.1367189,0.3780206,-3.506316,-0.00613308,-0.2128738,-0.02595737,0.6115478,0.1428082,,2.249,2.2,,,0.0589951531807327,0.0266802572299805,0.0012164166634714,0.0868918270741847,2.1778796635109905,0.6789493922180398,0.3070514009010536,-3.623831416677574,2.2
1715323430418,308.4323,Robot Kyle,-3.668272,-1.034998,0.0999249,Idle,,,-3.827793,-0.1653361,0.3525365,-3.361878,0.002141237,-0.2116341,-0.02563985,0.6116608,0.1435213,,2.332,2.3,,,0.0589951531807327,0.0266802572299805,0.0012164166634714,0.0868918270741847,2.1792676491643506,0.6789493922180398,0.3070514009010536,-3.623831416677574,2.3
1715323430501,308.5158,Robot Kyle,-3.584694,-1.036252,0.09992657,Idle,,,-3.709272,-0.1863515,0.356815,-3.281233,-0.01126134,-0.1898445,-0.02582229,0.6114903,0.1437533,,2.415,2.4,,,0.0589951531807327,0.0266802572299805,0.0012164166634714,0.0868918270741847,2.180544595965442,0.6789493922180398,0.3070514009010536,-3.623831416677574,2.4
